Objects
100
,,Global Angle BOLT_2:BOLT_2,,,,,,Global Angle rvr5:rvr5,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1698,0,-0.078582,-0.009631,1.393576,2097.515137,811.565613,160.246323,0.021804,-0.007050,0.423631,1468.832642,1876.340332,140.836227
1699,0,-0.082912,-0.013832,1.403923,2099.887207,810.657227,160.120056,0.022213,-0.008050,0.424237,1468.759521,1876.291870,140.752350
1700,0,-0.083715,-0.015447,1.406882,2102.339355,810.042053,160.176270,0.021663,-0.008241,0.425964,1468.662476,1876.238525,140.793808
1701,0,-0.080684,-0.011786,1.409614,2105.031982,809.713867,160.262115,0.021793,-0.007134,0.428926,1468.582153,1876.194458,140.856689
1702,0,-0.080230,-0.010858,1.413261,2107.715576,809.593140,160.270859,0.021455,-0.006981,0.432153,1468.601562,1876.230957,140.830490
1703,0,-0.079167,-0.007561,1.413781,2110.353271,809.583801,160.229248,0.021563,-0.007798,0.435143,1468.583862,1876.231201,140.808319
1704,0,-0.080795,-0.004792,1.416819,2113.182373,809.223389,160.196259,0.021864,-0.008514,0.435998,1468.534912,1876.235352,140.776367
1705,0,-0.080249,-0.010210,1.426066,2115.976318,808.521301,160.329529,0.021370,-0.008212,0.435466,1468.534790,1876.248047,140.788391
1706,0,-0.071727,-0.012470,1.436620,2118.764893,807.580200,160.229675,0.021411,-0.007576,0.435762,1468.572021,1876.237549,140.810425
1707,0,-0.075053,-0.011191,1.445889,2121.611328,806.754028,160.261292,0.021599,-0.006898,0.436671,1468.586182,1876.233032,140.812149
1708,0,-0.081029,-0.010771,1.450301,2124.488037,806.317017,160.352295,0.022169,-0.008254,0.440122,1468.574951,1876.190796,140.817917
1709,0,-0.070245,-0.005509,1.446300,2127.241211,806.175049,160.431519,0.021710,-0.008713,0.443500,1468.622314,1876.207275,140.788849
1710,0,-0.064958,-0.003354,1.443259,2129.679199,806.176636,160.524399,0.021108,-0.008798,0.445760,1468.702271,1876.248047,140.797638
1711,0,-0.074666,-0.006182,1.444816,2132.020508,806.085144,160.189758,0.021119,-0.007118,0.445330,1468.717285,1876.271606,140.815811
1712,0,-0.076123,-0.013091,1.454068,2134.307861,805.580017,160.199905,0.021047,-0.007086,0.444740,1468.683716,1876.209473,140.817444
1713,0,-0.074067,-0.012403,1.464041,2136.862305,804.739807,160.260864,0.021081,-0.008452,0.445576,1468.615479,1876.187500,140.820801
1714,0,-0.087739,-0.015459,1.468188,2140.080322,804.065796,160.175079,0.021190,-0.008491,0.449139,1468.530762,1876.132080,140.784012
1715,0,-0.061718,-0.008594,1.460253,2143.560791,803.765442,160.244553,0.021953,-0.005685,0.454993,1468.371826,1876.125977,140.751770
1716,0,-0.066309,-0.001952,1.458627,2146.948975,803.621338,160.377487,0.021501,-0.009202,0.454833,1468.325562,1876.028442,140.851959
1717,0,-0.060578,0.002539,1.461810,2149.981934,803.415466,160.556107,0.021918,-0.005268,0.455955,1468.209961,1876.079102,140.728851
1718,0,-0.061464,0.002150,1.463486,2152.721436,802.989319,160.550980,0.021538,-0.009229,0.453268,1468.270630,1875.995361,140.768921
1719,0,-0.065960,0.001083,1.464018,2155.240479,802.490662,160.419968,0.022890,-0.007163,0.454972,1468.251831,1876.055664,140.718857
1720,0,-0.062648,-0.002669,1.469027,2157.414062,801.942871,160.377823,0.021823,-0.005099,0.454473,1468.295166,1876.087891,140.716415
1721,0,-0.074071,-0.010738,1.482318,2159.328369,801.307068,160.208267,0.022189,-0.004647,0.454736,1468.320557,1876.107056,140.753494
1722,0,-0.100872,-0.018080,1.495407,2161.527588,800.829102,159.984222,0.021974,-0.005334,0.454248,1468.318726,1876.083862,140.755463
1723,0,-0.094631,0.001772,1.478167,2164.422363,800.953064,160.320206,0.022016,-0.005287,0.454392,1468.298218,1876.076904,140.672668
1724,0,-0.055877,-0.006959,1.480089,2168.016113,800.401306,160.088806,0.022391,-0.006030,0.454432,1468.287964,1876.088745,140.701370
1725,0,-0.075575,-0.002561,1.486870,2171.639160,799.741760,160.206146,0.022262,-0.006020,0.454600,1468.292969,1876.087524,140.757980
1726,0,-0.049375,0.001687,1.490403,2174.968994,799.087769,160.629501,0.022445,-0.004599,0.454639,1468.324707,1876.101074,140.730728
1727,0,-0.034536,0.003130,1.487214,2178.209961,798.354370,160.557892,0.022238,-0.004829,0.454336,1468.313232,1876.080078,140.719238
1728,0,-0.053560,0.000023,1.495107,2180.849121,797.804321,160.588776,0.022226,-0.006220,0.454479,1468.305420,1876.071655,140.714066
1729,0,-0.061806,-0.002968,1.501729,2183.206299,797.330566,160.614075,0.021153,-0.008842,0.452812,1468.345093,1876.033203,140.776810
1730,0,-0.057915,-0.008781,1.499372,2185.527832,796.889709,160.108261,0.021681,-0.008836,0.452970,1468.346558,1876.051880,140.804016
1731,0,-0.074692,-0.010796,1.497557,2187.561279,796.811523,160.132339,0.021110,-0.007979,0.452726,1468.355957,1876.021606,140.814270
1732,0,-0.072851,-0.011298,1.495703,2189.487793,797.123413,160.116364,0.021376,-0.007847,0.452921,1468.365112,1876.021240,140.777100
1733,0,-0.085672,-0.012789,1.491264,2191.782715,797.216370,159.973892,0.022166,-0.006003,0.454606,1468.285034,1876.092529,140.711121
1734,0,-0.083946,-0.010890,1.495599,2194.691162,796.887451,160.080460,0.021731,-0.009351,0.452855,1468.350586,1876.035767,140.813644
1735,0,-0.082382,-0.008601,1.494045,2198.256104,796.175903,159.944763,0.022299,-0.005277,0.454585,1468.313477,1876.095703,140.713974
1736,0,-0.056239,-0.006495,1.493266,2201.868652,795.230957,160.024323,0.022455,-0.005165,0.454737,1468.337280,1876.077393,140.697769
1737,0,-0.055418,-0.008072,1.501768,2205.117432,794.177917,160.380066,0.021620,-0.008629,0.452803,1468.371216,1876.023438,140.791992
1738,0,-0.061278,-0.015187,1.511723,2208.175781,793.211853,160.278137,0.022274,-0.005669,0.454499,1468.310181,1876.093750,140.727463
1739,0,-0.059385,-0.017124,1.511207,2211.012207,792.612610,160.252060,0.022395,-0.005959,0.454857,1468.301880,1876.115234,140.719925
1740,0,-0.060740,-0.013181,1.508688,2213.655029,792.425049,160.204422,0.022557,-0.005656,0.454502,1468.320190,1876.090088,140.715073
1741,0,-0.063824,-0.010563,1.502643,2216.150635,792.460327,160.090927,0.022289,-0.005067,0.454681,1468.328979,1876.080444,140.713577
1742,0,-0.065817,-0.011125,1.493326,2218.306396,792.687317,160.188202,0.022476,-0.005389,0.454651,1468.309814,1876.097046,140.732162
1743,0,-0.073446,-0.014119,1.489379,2220.312744,793.054565,159.834152,0.022751,-0.006072,0.454847,1468.297241,1876.113770,140.731049
1744,0,-0.084941,-0.012096,1.491494,2222.757812,792.943970,159.886429,0.021450,-0.008665,0.452821,1468.363159,1876.030151,140.767883
1745,0,-0.079542,-0.014642,1.493096,2225.584229,792.437805,159.891907,0.022805,-0.005500,0.454695,1468.331177,1876.091187,140.693909
1746,0,-0.083587,-0.014518,1.491461,2229.019043,791.665161,159.844635,0.022558,-0.005338,0.454739,1468.336060,1876.094604,140.719055
1747,0,-0.063157,-0.009221,1.489535,2232.748535,790.844971,160.087997,0.022837,-0.005353,0.454591,1468.310059,1876.100220,140.728333
1748,0,-0.056816,-0.012074,1.491082,2236.058105,789.981812,160.099075,0.022537,-0.005704,0.454729,1468.292358,1876.103271,140.735947
1749,0,-0.065134,-0.013094,1.496115,2239.059326,789.187988,159.903687,0.022792,-0.005868,0.455124,1468.325195,1876.092163,140.699371
1750,0,-0.062852,-0.012836,1.498024,2241.540527,788.655579,160.261230,0.022548,-0.005372,0.454863,1468.336426,1876.104980,140.694595
1751,0,-0.048293,-0.017560,1.494809,2243.882568,788.271240,160.239517,0.022504,-0.005060,0.454886,1468.350098,1876.098389,140.693924
1752,0,-0.066517,-0.022070,1.492438,2246.078369,788.038513,159.983017,0.022313,-0.005671,0.454496,1468.330444,1876.101929,140.730865
1753,0,-0.071592,-0.021497,1.483789,2248.189697,788.244446,159.955017,0.021604,-0.009198,0.453033,1468.378906,1876.036255,140.795685
1754,0,-0.086340,-0.019327,1.471435,2250.573486,788.608704,159.693634,0.022187,-0.005493,0.454671,1468.354126,1876.099731,140.669647
1755,0,-0.089167,-0.012126,1.466616,2253.716309,788.987488,159.878799,0.022320,-0.005653,0.454712,1468.347656,1876.108521,140.710541
1756,0,-0.078105,-0.007263,1.459777,2256.999023,788.880432,160.059830,0.021585,-0.008524,0.452959,1468.399902,1876.052002,140.795410
1757,0,-0.061664,-0.005768,1.456786,2260.224609,788.322266,160.126205,0.022028,-0.005197,0.455138,1468.358521,1876.125244,140.705383
1758,0,-0.066914,-0.009514,1.467374,2263.333008,787.172424,160.099304,0.021720,-0.008995,0.453191,1468.404053,1876.058105,140.782745
1759,0,-0.065506,-0.015214,1.485923,2266.131836,785.795410,159.954926,0.022060,-0.005322,0.455219,1468.356689,1876.098022,140.695526
1760,0,-0.077764,-0.023087,1.497529,2268.750488,784.657043,160.018570,0.022496,-0.005068,0.455387,1468.354126,1876.121216,140.689606
1761,0,-0.058486,-0.023413,1.494355,2271.377441,783.969299,160.241745,0.022769,-0.004815,0.456082,1468.289062,1876.097290,140.727127
1762,0,-0.072357,-0.024532,1.492282,2274.036865,783.520081,160.011871,0.022658,-0.005298,0.456554,1468.202637,1876.045898,140.719696
1763,0,-0.079814,-0.019281,1.489438,2276.717041,783.618896,159.853912,0.022545,-0.005943,0.456929,1468.149536,1876.019775,140.697906
1764,0,-0.069559,-0.014949,1.481213,2279.524170,783.735229,159.933502,0.022749,-0.005864,0.457158,1468.091309,1875.997314,140.677444
1765,0,-0.050251,-0.014232,1.472442,2282.271973,783.560852,160.174011,0.021858,-0.008707,0.454235,1468.089355,1875.900269,140.792511
1766,0,-0.064123,-0.014498,1.474687,2285.029053,783.290527,160.031723,0.023048,-0.005424,0.455667,1468.008789,1875.911987,140.690887
1767,0,-0.028881,-0.009880,1.487822,2287.687988,781.933472,160.571747,0.021719,-0.008846,0.454153,1468.053345,1875.866211,140.751358
1768,0,0.032772,-0.008762,1.501824,2290.313965,780.086304,161.193451,0.023101,-0.006190,0.455683,1468.010010,1875.930542,140.694199
1769,0,0.021693,-0.011460,1.518637,2293.266357,778.860718,161.125961,0.022347,-0.008486,0.454187,1468.086670,1875.884644,140.746613
1770,0,0.045977,-0.008614,1.522742,2296.289307,777.968384,161.402496,0.022124,-0.008745,0.454303,1468.079346,1875.888062,140.756943
1771,0,-0.028847,-0.005064,1.509591,2299.374756,778.714294,160.393417,0.022225,-0.008481,0.454148,1468.068359,1875.872192,140.777588
1772,0,-0.044688,-0.016481,1.505248,2302.050049,778.240479,160.411163,0.022134,-0.008916,0.454297,1468.068848,1875.862915,140.750504
1773,0,-0.066490,-0.019103,1.508799,2304.331055,777.751282,160.201370,0.023381,-0.005960,0.456068,1468.025513,1875.947388,140.689621
1774,0,-0.077687,-0.025175,1.510144,2306.428223,777.501038,160.033356,0.021730,-0.009236,0.453826,1468.092651,1875.884644,140.749207
1775,0,-0.069735,-0.025570,1.503548,2308.600830,777.134766,159.857132,0.021927,-0.008401,0.454204,1468.077271,1875.867188,140.744247
1776,0,-0.084999,-0.023516,1.502017,2311.348877,776.968567,160.075989,0.021917,-0.008732,0.454208,1468.062378,1875.864624,140.767776
1777,0,-0.071922,-0.019006,1.497442,2314.398926,776.783447,160.218338,0.022293,-0.009143,0.454402,1468.056030,1875.876343,140.773346
1778,0,-0.062896,-0.016794,1.498412,2317.668457,776.024231,160.176712,0.022041,-0.008758,0.453909,1468.067627,1875.890625,140.739182
1779,0,-0.067889,-0.021180,1.502754,2320.863525,774.717957,159.979721,0.021991,-0.008952,0.454013,1468.084595,1875.880981,140.735260
1780,0,0.037434,-0.010674,1.527187,2323.635986,772.204956,161.215897,0.021725,-0.008492,0.453990,1468.088623,1875.869141,140.760895
1781,0,0.039745,-0.011171,1.534016,2326.574219,771.070862,161.367661,0.022453,-0.005406,0.455876,1468.004517,1875.933838,140.710098
1782,0,0.049350,-0.010155,1.533200,2329.389160,770.185364,161.549896,0.023061,-0.005828,0.455992,1468.012817,1875.944336,140.688049
1783,0,0.062376,-0.008476,1.529115,2331.971191,769.719971,161.762054,0.022347,-0.009263,0.453980,1468.081177,1875.859619,140.746094
1784,0,0.057480,-0.010432,1.522794,2334.486572,769.363220,161.695099,0.022398,-0.005307,0.456303,1468.032349,1875.927124,140.653915
1785,0,0.037906,-0.009145,1.512358,2336.949707,769.195862,161.239334,0.022923,-0.005635,0.455846,1468.030640,1875.936768,140.684113
1786,0,0.023242,-0.009097,1.503788,2339.329590,769.712524,161.139404,0.022345,-0.008425,0.454115,1468.073242,1875.882446,140.782333
1787,0,0.022755,-0.008890,1.492685,2341.798584,769.665527,161.242340,0.022235,-0.008993,0.454105,1468.077271,1875.875244,140.746353
1788,0,0.034440,-0.012480,1.492920,2344.145020,768.983276,161.393356,0.022434,-0.009000,0.454094,1468.086304,1875.867065,140.731842
1789,0,0.034031,-0.014591,1.501742,2346.525391,767.886108,161.332153,0.022152,-0.008890,0.454055,1468.083618,1875.872925,140.726730
1790,0,0.023185,-0.019769,1.515537,2349.008789,766.803955,161.248123,0.023038,-0.005314,0.455795,1468.006958,1875.938477,140.697617
1791,0,0.015932,-0.019579,1.523424,2352.063232,765.951172,161.317703,0.021831,-0.008958,0.454062,1468.071899,1875.863037,140.769562
1792,0,0.042254,-0.010174,1.513169,2355.491699,765.364319,161.194000,0.021976,-0.009278,0.454054,1468.080200,1875.855591,140.733398
1793,0,0.053406,-0.007420,1.508875,2358.764160,764.694092,161.323532,0.022684,-0.005988,0.455997,1468.028564,1875.925659,140.653641
1794,0,0.042977,-0.005638,1.514360,2361.731201,763.919922,161.414047,0.022084,-0.008746,0.453891,1468.076416,1875.875366,140.754761
1795,0,0.040788,-0.006125,1.515994,2364.662354,763.124756,161.342026,0.022008,-0.008870,0.453827,1468.060791,1875.874390,140.778793
1796,0,0.047434,-0.006409,1.519083,2367.353271,762.260437,161.429199,0.022777,-0.006111,0.456096,1468.012451,1875.937012,140.680679
1797,0,0.050804,-0.006127,1.524442,2369.867188,761.285889,161.404221,0.022112,-0.009109,0.453943,1468.076050,1875.867676,140.732101
1798,0,-0.022554,-0.001724,1.519501,2372.286865,761.967590,160.355453,0.022773,-0.005772,0.455834,1468.019043,1875.941528,140.678207
1799,0,-0.054613,-0.018796,1.508247,2374.543213,761.714844,160.322845,0.021750,-0.008911,0.453959,1468.072876,1875.877808,140.755890
1800,0,-0.064405,-0.019698,1.502940,2376.680664,761.543762,160.056839,0.022660,-0.005479,0.456001,1468.001099,1875.923950,140.723038
1801,0,-0.067147,-0.023028,1.503450,2378.783691,761.098938,159.959244,0.022599,-0.006499,0.456135,1468.016724,1875.937012,140.694519
1802,0,-0.078876,-0.028226,1.507867,2381.046631,760.281982,159.959106,0.022415,-0.008959,0.454198,1468.072144,1875.875488,140.744751
1803,0,-0.080334,-0.030505,1.505987,2383.811768,759.426514,159.992508,0.022808,-0.005975,0.455886,1468.020020,1875.937866,140.691193
1804,0,-0.082588,-0.029986,1.501632,2386.861084,758.707336,159.890198,0.022011,-0.008880,0.453992,1468.071045,1875.876587,140.775360
1805,0,-0.020304,-0.020634,1.474757,2387.984131,758.303040,159.953674,0.023078,-0.005905,0.456410,1467.997070,1875.934204,140.712234
1806,0,-0.006824,-0.032461,1.474020,2386.643311,758.575623,161.372070,0.022127,-0.009222,0.454045,1468.062378,1875.879761,140.754410
1807,0,-0.085033,-0.056351,1.494403,2385.229492,758.507202,161.867126,0.023351,-0.006014,0.455939,1468.003784,1875.926636,140.690445
1808,0,-0.132761,-0.059956,1.510152,2385.091309,758.169800,161.408447,0.022623,-0.005688,0.455808,1468.005493,1875.936035,140.699921
1809,0,-0.129659,-0.062144,1.505225,2385.677246,757.797241,161.362183,0.022882,-0.005724,0.456056,1467.994263,1875.939575,140.709549
1810,0,-0.085508,-0.053971,1.507926,2385.862061,757.284058,161.788452,0.021609,-0.008931,0.453885,1468.047485,1875.878052,140.784119
1811,0,-0.077744,-0.054885,1.515709,2386.019043,756.465149,161.692749,0.023021,-0.006204,0.456215,1468.002441,1875.933838,140.683243
1812,0,-0.104580,-0.060280,1.526329,2386.094482,755.820190,161.498413,0.022219,-0.008970,0.453993,1468.062378,1875.876831,140.755829
1813,0,-0.094100,-0.062401,1.538149,2386.141357,755.085388,161.207916,0.022156,-0.009043,0.453954,1468.053345,1875.878174,140.786652
1814,0,-0.100919,-0.065383,1.547315,2386.468506,754.278870,160.694748,0.022056,-0.008815,0.453974,1468.055664,1875.877441,140.793289
1815,0,-0.100238,-0.064053,1.555731,2386.799561,753.725769,160.569717,0.023138,-0.005818,0.456066,1467.988281,1875.948242,140.704163
1816,0,-0.075579,-0.057661,1.553528,2387.265869,753.480957,160.657516,0.022088,-0.009062,0.454130,1468.057129,1875.870117,140.744736
1817,0,-0.063323,-0.052416,1.549207,2387.439941,753.402771,160.749725,0.022918,-0.005939,0.455832,1468.005493,1875.920166,140.681686
1818,0,-0.088136,-0.057716,1.554819,2387.222656,753.574585,160.616302,0.021896,-0.008878,0.454042,1468.043335,1875.886841,140.779205
1819,0,-0.112225,-0.060689,1.556447,2386.969971,754.122742,160.347397,0.022142,-0.008840,0.453977,1468.043457,1875.880249,140.784958
1820,0,-0.096932,-0.052607,1.547299,2386.773438,754.521667,160.426804,0.022996,-0.005743,0.456030,1468.010010,1875.923706,140.716324
1821,0,-0.096115,-0.049607,1.538182,2386.900635,754.808105,160.479462,0.022057,-0.009075,0.453919,1468.066895,1875.856323,140.743805
1822,0,-0.090163,-0.050324,1.535838,2386.914795,754.881714,160.589767,0.021928,-0.009006,0.454012,1468.059570,1875.891235,140.748566
1823,0,-0.096951,-0.052595,1.537014,2386.905273,754.721252,160.604263,0.022807,-0.006048,0.456021,1467.980225,1875.954712,140.723206
1824,0,-0.099729,-0.053581,1.541636,2386.835205,754.730042,160.545120,0.022026,-0.009077,0.453956,1468.052124,1875.888062,140.775513
1825,0,-0.071641,-0.053821,1.549568,2386.626953,754.017883,161.003922,0.022360,-0.009013,0.454226,1468.056641,1875.867554,140.751312
1826,0,-0.062008,-0.048047,1.548428,2386.689697,753.938354,161.042831,0.022617,-0.006099,0.455823,1468.007812,1875.920776,140.703415
1827,0,-0.063295,-0.048286,1.547769,2386.719482,753.920471,161.054520,0.022305,-0.008837,0.454096,1468.064209,1875.869507,140.779144
1828,0,-0.060914,-0.047024,1.546314,2386.723877,753.982239,161.078506,0.022249,-0.008833,0.454068,1468.049805,1875.881104,140.785202
1829,0,-0.062373,-0.048456,1.548118,2386.693359,753.985413,161.045044,0.022798,-0.005657,0.456098,1468.002441,1875.929443,140.697220
1830,0,-0.067146,-0.051083,1.552178,2386.649658,754.062988,160.975616,0.021983,-0.008881,0.454028,1468.060547,1875.856689,140.764481
1831,0,-0.061853,-0.047508,1.547732,2386.683838,753.982483,161.013901,0.022170,-0.009220,0.454105,1468.066895,1875.875244,140.744675
1832,0,-0.064378,-0.049865,1.548809,2386.685547,754.116516,161.017960,0.022806,-0.005527,0.455806,1467.998901,1875.949463,140.695496
1833,0,-0.065365,-0.050005,1.549661,2386.662109,754.079895,161.036148,0.021786,-0.009020,0.453948,1468.045410,1875.876709,140.771622
1834,0,-0.065248,-0.050061,1.550642,2386.633057,754.059875,161.052139,0.022060,-0.008898,0.454375,1468.048340,1875.862549,140.780762
1835,0,-0.064975,-0.050639,1.550420,2386.633545,754.093933,161.035217,0.021972,-0.009096,0.454067,1468.060181,1875.869385,140.746902
1836,0,-0.065168,-0.050435,1.549838,2386.645020,754.080383,161.039688,0.022273,-0.008806,0.454217,1468.051147,1875.876831,140.747025
1837,0,-0.065359,-0.049460,1.549002,2386.651855,754.118469,161.031021,0.021623,-0.008987,0.454013,1468.051880,1875.878540,140.752975
1838,0,-0.065434,-0.050010,1.549724,2386.648682,754.103394,161.050171,0.022469,-0.005731,0.456049,1467.993652,1875.935303,140.702713
1839,0,-0.064096,-0.050140,1.550506,2386.626465,754.039734,161.061722,0.022051,-0.009043,0.454058,1468.041504,1875.865479,140.780197
1840,0,-0.067167,-0.050933,1.550501,2386.644531,754.018982,161.046204,0.023017,-0.005955,0.456133,1467.999390,1875.926025,140.699570
1841,0,-0.062428,-0.048605,1.547958,2386.664551,753.950500,161.025055,0.022271,-0.008841,0.454176,1468.065186,1875.868042,140.745483
1842,0,-0.067292,-0.051905,1.550734,2386.641357,754.085266,161.022873,0.021802,-0.008944,0.454292,1468.055542,1875.886597,140.761978
1843,0,-0.099535,-0.055205,1.541563,2386.815674,754.685425,160.584686,0.022571,-0.005893,0.456057,1467.983765,1875.932373,140.720901
1844,0,-0.098231,-0.053631,1.539588,2386.841797,754.630310,160.575821,0.022762,-0.005670,0.455909,1467.985474,1875.938477,140.720551
1845,0,-0.099281,-0.055606,1.541842,2386.829590,754.694641,160.540436,0.022909,-0.005838,0.455818,1467.996460,1875.935669,140.695267
1846,0,-0.097896,-0.054630,1.541755,2386.827881,754.657959,160.541626,0.022648,-0.006004,0.456194,1468.006836,1875.934448,140.688263
1847,0,-0.097777,-0.053875,1.539534,2386.836426,754.621155,160.575104,0.021881,-0.008905,0.454032,1468.051025,1875.863403,140.764771
1848,0,-0.099324,-0.054487,1.540269,2386.811523,754.758179,160.571945,0.022026,-0.008738,0.454373,1468.041260,1875.867554,140.782593
1849,0,-0.066641,-0.050335,1.550186,2386.628906,754.127075,161.035828,0.022645,-0.008768,0.454033,1468.056274,1875.877197,140.757111
1850,0,-0.065150,-0.050854,1.550476,2386.616455,754.096497,161.030090,0.022018,-0.008997,0.453883,1468.056396,1875.871948,140.763474
1851,0,-0.064178,-0.049739,1.550029,2386.627441,754.077026,161.068237,0.022994,-0.005663,0.456166,1467.999878,1875.943481,140.690430
1852,0,-0.066999,-0.050598,1.549795,2386.643555,754.092163,161.051498,0.022863,-0.005803,0.455932,1467.990356,1875.944458,140.709579
1853,0,-0.065859,-0.050699,1.549895,2386.624756,754.104858,161.050552,0.022222,-0.008665,0.454083,1468.050659,1875.884644,140.780975
1854,0,-0.066322,-0.050859,1.550494,2386.634521,754.084167,161.038055,0.022267,-0.008804,0.454063,1468.057739,1875.885986,140.757614
1855,0,-0.099953,-0.055138,1.541502,2386.811523,754.703247,160.564819,0.022096,-0.009056,0.454221,1468.053833,1875.873901,140.771484
1856,0,-0.100184,-0.055704,1.541539,2386.826660,754.721130,160.572006,0.023264,-0.005814,0.456029,1468.004639,1875.936401,140.699554
1857,0,-0.099645,-0.055827,1.541970,2386.814941,754.718994,160.565506,0.022858,-0.005836,0.455904,1467.982056,1875.936646,140.703003
1858,0,-0.100488,-0.054698,1.541677,2386.815186,754.694763,160.572113,0.022777,-0.005679,0.455657,1468.004272,1875.944580,140.690659
1859,0,-0.099043,-0.055104,1.541012,2386.814697,754.712891,160.585037,0.023008,-0.006007,0.455994,1468.007690,1875.936279,140.690430
1860,0,-0.098201,-0.054333,1.540982,2386.799561,754.737854,160.585892,0.023163,-0.005888,0.456022,1467.997070,1875.938599,140.695755
1861,0,-0.099457,-0.054743,1.540766,2386.797119,754.737549,160.593491,0.023276,-0.005612,0.456237,1467.989014,1875.942749,140.709793
1862,0,-0.099538,-0.055723,1.541738,2386.798096,754.716858,160.601959,0.023264,-0.005703,0.456198,1467.993286,1875.946533,140.703140
1863,0,-0.099924,-0.055871,1.541875,2386.796631,754.666016,160.586807,0.022924,-0.005938,0.455856,1468.003052,1875.953491,140.682983
1864,0,-0.099705,-0.055061,1.541530,2386.791260,754.690613,160.563568,0.023110,-0.005654,0.455978,1468.024048,1875.950806,140.661804
1865,0,-0.098663,-0.054825,1.541282,2386.783691,754.713562,160.593948,0.022975,-0.005890,0.455992,1468.006470,1875.947998,140.689545
1866,0,-0.099261,-0.055967,1.541598,2386.800293,754.728638,160.592667,0.022590,-0.005732,0.455705,1467.993652,1875.930420,140.719391
1867,0,-0.099498,-0.055007,1.541406,2386.800293,754.709351,160.582367,0.023307,-0.005735,0.456226,1468.002808,1875.941406,140.699173
1868,0,-0.100759,-0.056658,1.541835,2386.790771,754.691772,160.602249,0.022600,-0.005490,0.455746,1468.010132,1875.947510,140.674957
1869,0,-0.098663,-0.054758,1.541570,2386.796143,754.696899,160.582352,0.022831,-0.005701,0.455893,1468.020386,1875.940796,140.665695
1870,0,-0.099887,-0.055269,1.541360,2386.791016,754.713928,160.589783,0.022744,-0.005819,0.455896,1468.000122,1875.936523,140.693481
1871,0,-0.099694,-0.055214,1.541666,2386.785156,754.714905,160.606232,0.022841,-0.005936,0.455761,1468.010132,1875.946167,140.703110
1872,0,-0.098615,-0.054948,1.541247,2386.787598,754.691956,160.583374,0.022973,-0.005959,0.455965,1468.005981,1875.933716,140.683594
1873,0,-0.098359,-0.053828,1.539630,2386.819824,754.630676,160.570923,0.022696,-0.005620,0.455882,1468.015747,1875.932495,140.664932
1874,0,-0.099945,-0.055122,1.541422,2386.802979,754.712463,160.597168,0.022935,-0.005684,0.455940,1468.005615,1875.948364,140.671616
1875,0,-0.098794,-0.055209,1.541571,2386.798828,754.724487,160.583450,0.022001,-0.008839,0.454040,1468.065918,1875.883911,140.770752
1876,0,-0.098686,-0.055356,1.541728,2386.812500,754.724731,160.605469,0.021756,-0.008916,0.454100,1468.061523,1875.868652,140.757843
1877,0,-0.099282,-0.055399,1.541724,2386.807861,754.703491,160.579666,0.021603,-0.009059,0.454118,1468.059204,1875.863037,140.739532
1878,0,-0.098708,-0.055047,1.541341,2386.806152,754.716858,160.568436,0.022823,-0.005611,0.455948,1468.016235,1875.930298,140.670242
1879,0,-0.099548,-0.054873,1.541422,2386.805664,754.721130,160.586685,0.022690,-0.005891,0.455868,1468.016602,1875.938354,140.692825
1880,0,-0.098257,-0.054550,1.541670,2386.793213,754.714050,160.607971,0.022021,-0.008882,0.454196,1468.054565,1875.887573,140.770828
1881,0,-0.100361,-0.055742,1.541547,2386.798828,754.697449,160.597992,0.022776,-0.005614,0.456025,1468.009277,1875.945557,140.690475
1882,0,-0.099553,-0.055250,1.541488,2386.811035,754.686401,160.556107,0.022669,-0.005490,0.455897,1468.024048,1875.914917,140.664490
1883,0,-0.100046,-0.055714,1.541236,2386.811768,754.702271,160.577164,0.022759,-0.005841,0.456018,1468.008667,1875.943970,140.681580
1884,0,-0.098963,-0.055932,1.541091,2386.793457,754.722107,160.596878,0.022354,-0.009082,0.454219,1468.069702,1875.900879,140.753693
1885,0,-0.100416,-0.055460,1.541705,2386.791016,754.722656,160.594269,0.021847,-0.008836,0.454062,1468.050049,1875.888550,140.775681
1886,0,-0.101029,-0.054948,1.541025,2386.786865,754.680176,160.625443,0.021598,-0.008852,0.454005,1468.057251,1875.866821,140.767090
1887,0,-0.098743,-0.055259,1.541439,2386.794922,754.695679,160.592651,0.022582,-0.005572,0.455872,1468.005127,1875.935303,140.670273
1888,0,-0.098331,-0.054876,1.541190,2386.790527,754.711304,160.588898,0.023086,-0.005733,0.455840,1468.009033,1875.941284,140.677322
1889,0,-0.100018,-0.055522,1.541761,2386.786865,754.699585,160.616867,0.022010,-0.008844,0.453825,1468.053345,1875.877441,140.758606
1890,0,-0.099221,-0.055155,1.541715,2386.804932,754.708008,160.601746,0.022634,-0.005644,0.455921,1468.002075,1875.935547,140.673157
1891,0,-0.098320,-0.054906,1.541549,2386.809082,754.698914,160.572998,0.022863,-0.005752,0.455975,1468.010132,1875.940552,140.666733
1892,0,-0.098942,-0.055305,1.541359,2386.795898,754.709229,160.576401,0.023152,-0.005911,0.455838,1467.986572,1875.937256,140.700516
