Objects
100
,,Global Angle SB-8427:SB-8427,,,,,,Global Angle SB-CE32:SB-CE32,,,,,,Global Angle rvr1:rvr1,,,,,,Global Angle rvr4:rvr4,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
64,0,-0.087981,0.088401,3.977542,-329.266724,376.888947,161.029373,0.003133,-0.091545,2.369005,538.108948,2650.112061,181.556610,0.002695,-0.023182,1.473001,692.899780,-417.445282,149.391678,-0.024691,-0.037858,1.581495,-254.205078,205.790161,139.273880
65,0,-0.091586,0.083977,3.976107,-329.231659,380.707031,160.867538,0.003797,-0.092403,2.369237,538.134705,2650.136719,181.525803,0.002628,-0.023288,1.473035,692.919128,-417.444763,149.372726,-0.031051,-0.032026,1.581109,-254.129730,209.986572,139.029587
66,0,-0.089065,0.089764,3.976407,-329.276245,385.015289,160.714142,0.003408,-0.091458,2.369215,538.187317,2650.128662,181.540787,0.002735,-0.023375,1.473033,692.928711,-417.439789,149.385559,-0.041151,-0.033351,1.581026,-254.112808,214.072525,138.727600
67,0,-0.084902,0.095625,3.978010,-329.262054,389.485931,160.711761,0.003888,-0.090798,2.369585,538.152466,2650.124756,181.551163,0.002608,-0.023347,1.472992,692.913635,-417.439087,149.408493,-0.035568,-0.034606,1.581147,-253.987488,218.001923,138.297745
68,0,-0.090517,0.102240,3.973867,-329.384033,393.588776,160.832275,0.002863,-0.090113,2.369440,538.148132,2650.110107,181.600830,0.002667,-0.023392,1.473037,692.900879,-417.449677,149.407013,-0.028153,-0.042982,1.582696,-254.037079,222.053879,138.552216
69,0,-0.094825,0.103390,3.973527,-329.542999,397.522461,160.922607,0.005076,-0.092487,2.369025,538.084351,2650.129150,181.550217,0.002693,-0.023305,1.473058,692.895935,-417.461639,149.397049,-0.022173,-0.046905,1.583684,-253.990921,226.062485,138.925308
70,0,-0.092603,0.095658,3.976690,-329.567200,401.492035,160.954422,0.003473,-0.091365,2.368916,538.120239,2650.137207,181.526794,0.002656,-0.023366,1.473048,692.906433,-417.446960,149.408463,-0.021684,-0.040639,1.583295,-253.992950,230.214844,139.047348
71,0,-0.097642,0.098954,3.972194,-329.675446,405.585175,160.849075,0.003079,-0.090803,2.369676,538.136230,2650.151611,181.520523,0.002696,-0.023262,1.473063,692.913208,-417.446991,149.408035,-0.034188,-0.034305,1.582702,-253.994400,234.377899,139.202652
72,0,-0.098663,0.102080,3.972676,-329.615326,409.704773,160.873108,0.003383,-0.090405,2.369372,538.120544,2650.129395,181.548492,0.002735,-0.023195,1.473042,692.910767,-417.446777,149.415741,-0.042578,-0.028179,1.580859,-253.925232,238.474838,139.169266
73,0,-0.093555,0.101386,3.975051,-329.453888,413.815765,160.857712,0.003685,-0.092150,2.369184,538.102417,2650.137939,181.524612,0.002682,-0.023355,1.473052,692.894714,-417.437592,149.421371,-0.036915,-0.027176,1.580611,-253.861221,242.407623,139.007904
74,0,-0.094630,0.100723,3.973698,-329.386963,417.836884,160.908676,0.004405,-0.089666,2.376559,537.868835,2650.384277,181.369751,0.002628,-0.023237,1.473023,692.914368,-417.442841,149.404694,-0.029189,-0.037065,1.581864,-253.886398,246.351654,139.134369
75,0,-0.090399,0.104220,3.974817,-329.331726,422.083130,160.897888,0.003828,-0.090369,2.369888,538.112427,2650.132568,181.503296,0.002744,-0.023167,1.473051,692.911438,-417.454102,149.395187,-0.018747,-0.042570,1.582693,-253.960556,250.240921,138.977814
76,0,-0.090894,0.107974,3.974498,-329.340820,426.329163,160.865448,0.005186,-0.090747,2.375952,537.891602,2650.354492,181.396652,0.002551,-0.023180,1.473063,692.905884,-417.444275,149.401978,-0.021621,-0.045285,1.582217,-254.009933,254.238007,138.836090
77,0,-0.092096,0.109258,3.972534,-329.312317,430.433380,160.833679,0.003573,-0.091784,2.369325,538.103088,2650.104248,181.571487,0.002540,-0.023242,1.473118,692.902832,-417.445251,149.399689,-0.031705,-0.043479,1.581064,-253.994370,258.376770,138.733871
78,0,-0.090517,0.097942,3.975030,-329.153290,434.194733,160.840118,0.004237,-0.090858,2.369153,538.112488,2650.122070,181.540314,0.002526,-0.023280,1.473076,692.896729,-417.443085,149.412872,-0.038404,-0.038040,1.580560,-254.030258,262.647003,138.638840
79,0,-0.094297,0.091270,3.975063,-329.013123,437.901123,160.716034,0.004086,-0.093013,2.368467,538.131287,2650.125244,181.529831,0.002545,-0.023190,1.473049,692.910400,-417.435028,149.406143,-0.040739,-0.036483,1.580178,-253.966217,266.805573,138.901901
80,0,-0.096066,0.086933,3.974930,-328.999634,441.880402,160.843597,0.003604,-0.090578,2.369541,538.146240,2650.109375,181.532745,0.002677,-0.023128,1.473018,692.925537,-417.437683,149.402237,-0.033025,-0.035795,1.580343,-253.918137,270.934418,139.099625
81,0,-0.097005,0.089711,3.976043,-329.071045,446.151215,160.820694,0.003663,-0.089927,2.369481,538.133240,2650.112549,181.563400,0.002596,-0.023092,1.473072,692.911072,-417.445648,149.410294,-0.025057,-0.036788,1.581020,-253.859222,274.996368,139.150986
82,0,-0.098406,0.101178,3.975235,-329.253235,450.631256,160.683258,0.002546,-0.091757,2.369005,538.081299,2650.118896,181.549210,0.002562,-0.023274,1.473035,692.896606,-417.436188,149.411697,-0.024720,-0.037802,1.580295,-253.803406,279.046417,139.076706
83,0,-0.101026,0.093842,3.976609,-329.174652,454.472534,160.931396,0.003290,-0.091817,2.369537,538.090149,2650.112305,181.557312,0.002665,-0.023227,1.473020,692.890198,-417.445160,149.408142,-0.026662,-0.036807,1.580163,-253.744476,283.193909,138.669220
84,0,-0.096097,0.067531,3.974900,-329.096069,458.358765,161.135269,0.002701,-0.091194,2.369198,538.092651,2650.110840,181.539581,0.002630,-0.023237,1.473033,692.900757,-417.439850,149.401535,-0.033681,-0.039128,1.579566,-253.712982,287.384399,138.461395
85,0,-0.097162,0.062529,3.976550,-329.191559,462.420898,161.047714,0.003933,-0.091435,2.369397,538.116394,2650.141846,181.528610,0.002627,-0.023189,1.473026,692.913757,-417.428406,149.395752,-0.036914,-0.041380,1.579947,-253.623611,291.685760,138.416763
86,0,-0.102830,0.066916,3.978029,-329.452332,466.714447,160.861023,0.003328,-0.090853,2.369204,538.117737,2650.098633,181.563797,0.002665,-0.023119,1.473059,692.910339,-417.438049,149.411179,-0.035082,-0.040790,1.579826,-253.579498,295.978546,138.634842
87,0,-0.105151,0.069203,3.981682,-329.590973,470.874146,160.752808,0.003706,-0.091563,2.369392,538.120544,2650.097412,181.555847,0.002644,-0.023204,1.473032,692.896729,-417.445068,149.414413,-0.033318,-0.038464,1.580216,-253.538132,300.209290,138.947083
88,0,-0.100764,0.060055,3.988082,-329.241119,474.847748,160.851181,0.002908,-0.091231,2.369325,538.101624,2650.125488,181.515823,0.002683,-0.023206,1.473036,692.901428,-417.445435,149.405426,-0.029310,-0.033887,1.580065,-253.478943,304.552429,139.055420
89,0,-0.090798,0.046968,3.990235,-328.700348,478.818695,160.872360,0.002991,-0.090634,2.369718,538.124878,2650.128418,181.550247,0.002670,-0.023140,1.473044,692.903870,-417.444000,149.398529,-0.031418,-0.031208,1.579893,-253.416595,308.917267,139.080933
90,0,-0.087204,0.041902,3.988050,-328.277863,482.914856,160.641129,0.004155,-0.091157,2.369291,538.122986,2650.152588,181.511230,0.002655,-0.023146,1.473032,692.908997,-417.443756,149.392136,-0.035049,-0.030328,1.579583,-253.430542,313.141907,139.026550
91,0,-0.081829,0.049093,3.987336,-328.015106,487.455688,160.577728,0.004292,-0.090851,2.369527,538.103577,2650.120361,181.554398,0.002584,-0.023266,1.473060,692.912903,-417.429169,149.411499,-0.036667,-0.032068,1.579852,-253.370911,317.306549,138.860168
92,0,-0.082133,0.056087,3.987254,-328.168549,492.003601,160.646515,0.003199,-0.090661,2.369647,538.103271,2650.106445,181.577362,0.002662,-0.023348,1.473045,692.903259,-417.428070,149.405258,-0.036286,-0.036990,1.579969,-253.328415,321.340546,138.742844
