Objects
100
,,Global Angle SB-8427:SB-8427,,,,,,Global Angle SB-CE32:SB-CE32,,,,,,Global Angle rvr1:rvr1,,,,,,Global Angle rvr4:rvr4,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
47,0,3.992838,-2.269896,-0.316921,-68.263519,621.843628,63.349396,0.103716,0.092615,-2.148312,765.886780,1044.646729,181.506546,-0.010163,-0.029706,0.575627,515.557251,812.792969,150.491501,-0.031857,-0.020294,-0.286838,588.007385,1045.562988,149.915436
48,0,3.951377,-2.329513,-0.422581,-67.126694,621.549622,64.476791,0.136859,0.097272,-2.181729,765.686584,1044.663452,179.830872,0.005789,-0.026512,0.579931,518.798279,812.863403,150.570282,-0.038084,-0.010000,-0.298631,590.091614,1047.459717,149.718979
49,0,3.904737,-2.389178,-0.525823,-66.108673,621.064392,65.244530,0.141742,0.081295,-2.220653,766.111694,1045.916870,179.479279,0.009525,-0.033842,0.586292,521.617981,813.775146,149.880524,-0.033145,-0.011833,-0.299236,592.511108,1049.018677,149.466904
50,0,3.854141,-2.462940,-0.634942,-64.943939,620.421082,66.112244,0.142917,0.045496,-2.267766,767.117249,1048.243286,179.776810,-0.000042,-0.044791,0.590505,524.369751,815.811279,149.840546,-0.044702,-0.019884,-0.289252,595.512024,1050.012085,150.277435
51,0,3.807336,-2.507176,-0.726615,-63.429893,619.576660,67.349640,0.153684,0.038118,-2.307567,768.114319,1050.481445,179.395889,0.000273,-0.035787,0.592426,527.746887,817.790649,150.199875,-0.046899,-0.021424,-0.282125,598.139709,1050.836914,151.028122
52,0,3.755893,-2.550970,-0.818755,-61.898735,618.702759,68.353844,0.155167,0.016603,-2.344112,769.854858,1052.956665,179.070175,0.006699,-0.032923,0.593865,530.953979,819.250122,150.393768,-0.023901,-0.014940,-0.288716,600.607178,1052.277954,150.530975
53,0,3.649712,-2.648646,-0.938637,-60.400475,617.799316,68.893280,0.138092,-0.017797,-2.383031,772.832214,1055.870239,179.212463,-0.001970,-0.033094,0.598343,533.956543,821.082947,150.234680,-0.032060,0.001440,-0.283938,603.335754,1053.473022,150.777618
54,0,3.582265,-2.711318,-1.026837,-58.907803,617.060059,69.385094,0.120434,-0.031956,-2.415466,776.007202,1058.637695,178.827957,0.000311,-0.033822,0.602356,536.913391,822.232544,150.052612,-0.034356,-0.000779,-0.288516,605.935669,1054.865356,150.637024
55,0,3.526289,-2.748404,-1.088585,-57.349846,616.256165,70.040993,0.099065,-0.038871,-2.425327,779.836182,1061.108032,178.154449,0.005044,-0.038485,0.603077,539.757019,823.632996,150.165314,-0.025942,-0.015778,-0.290695,608.615723,1056.528687,150.273224
56,0,3.470728,-2.789356,-1.160110,-56.034046,615.787537,70.449005,0.066189,-0.036878,-2.420112,785.247742,1063.172974,177.640503,0.000787,-0.034306,0.604603,542.770447,825.506836,150.581024,-0.037706,-0.021901,-0.295172,611.111816,1059.079468,150.903427
57,0,3.408557,-2.829402,-1.219796,-54.904076,615.225037,70.743065,0.017083,-0.035253,-2.419967,791.120239,1065.070068,176.847916,0.003861,-0.031535,0.607955,545.731506,827.119141,150.966080,-0.044148,-0.017447,-0.298664,613.716858,1060.847534,150.749329
58,0,3.362244,-2.852920,-1.272132,-53.879768,614.726868,71.035637,-0.026543,-0.018213,-2.418922,797.255005,1065.412476,177.246185,0.000129,-0.034897,0.610124,548.606262,828.780029,150.670776,-0.043383,-0.004885,-0.301331,616.354248,1062.371338,150.311188
59,0,3.313565,-2.880148,-1.318279,-52.935932,614.345154,71.309486,-0.062506,0.002866,-2.417833,802.836365,1064.893066,178.113007,0.003550,-0.033824,0.614656,551.545227,830.254578,150.343842,-0.045354,0.006619,-0.299361,618.655701,1063.687866,150.534302
60,0,3.272646,-2.904354,-1.357908,-51.934971,613.981812,71.438454,-0.079361,0.020094,-2.436857,807.288330,1064.165039,178.532257,0.009364,-0.034524,0.616658,554.455505,831.643921,150.472565,-0.028386,-0.003840,-0.302931,621.063904,1065.677124,150.360168
61,0,3.217657,-2.924363,-1.416606,-50.962875,613.433594,71.583176,-0.092918,0.028520,-2.464982,810.700989,1063.723511,179.331451,0.001276,-0.035011,0.617812,557.430115,833.943054,150.897919,-0.031858,-0.020727,-0.293473,623.617798,1067.054932,151.010025
62,0,3.141311,-2.952379,-1.485031,-49.863705,613.014038,72.002693,-0.102815,0.036892,-2.494184,814.070435,1063.120605,179.393387,0.004739,-0.030833,0.621533,560.304504,835.433899,151.027435,-0.038654,-0.028329,-0.290605,626.292175,1068.613647,151.313614
63,0,3.061100,-2.977504,-1.559970,-48.473915,612.442139,72.226120,-0.108143,0.049715,-2.523962,816.971252,1062.319702,179.257202,0.003940,-0.035377,0.623184,563.107056,837.288025,151.041763,-0.032704,-0.019492,-0.288134,628.852539,1069.800781,150.620331
64,0,2.971859,-3.009410,-1.632790,-46.883198,611.758789,72.368988,-0.105516,0.053134,-2.553485,818.950745,1061.739990,179.907898,0.001839,-0.036499,0.623428,565.965576,838.734375,150.826508,-0.044430,0.002326,-0.295227,631.285034,1071.633301,150.541611
65,0,2.885443,-3.035891,-1.696071,-45.093910,611.097839,72.464317,-0.105677,0.060622,-2.588777,821.350281,1060.879517,179.450607,0.007892,-0.033357,0.627067,569.034546,840.077026,150.967194,-0.042889,0.006705,-0.297021,634.093811,1073.449707,150.284485
66,0,2.790458,-3.062855,-1.764415,-43.258499,610.465515,72.690651,-0.099710,0.062808,-2.624782,822.963745,1060.234253,179.704193,-0.004134,-0.027538,0.627361,572.137329,841.634338,150.555603,-0.039507,-0.008562,-0.296778,636.898193,1075.117065,150.722488
67,0,2.712497,-3.081563,-1.819966,-41.664143,609.856262,72.577744,-0.094075,0.065992,-2.657584,824.696777,1059.447266,179.879120,0.006182,-0.026689,0.634706,574.953064,842.591125,150.625290,-0.037203,-0.022383,-0.299662,639.248291,1077.063965,151.548737
68,0,2.608050,-3.171448,-1.833229,-40.279869,608.905762,71.751381,-0.089367,0.074985,-2.689906,826.835754,1058.451660,179.888428,0.008901,-0.037156,0.641010,577.482849,843.870117,151.153030,-0.024822,-0.027200,-0.304239,641.620544,1078.979370,151.229599
69,0,2.544155,-3.173708,-1.860380,-39.071083,608.274719,71.694099,-0.084769,0.083192,-2.724217,828.678650,1057.545776,179.783234,-0.002603,-0.035291,0.643404,580.173462,845.856934,151.184006,-0.041574,-0.015432,-0.293058,644.834045,1080.136475,151.053391
70,0,2.496335,-3.176819,-1.893711,-37.845032,607.920105,71.664650,-0.079827,0.092929,-2.762117,830.399109,1056.715820,179.657150,0.003317,-0.031621,0.650886,582.912781,846.426514,151.098724,-0.050869,-0.001298,-0.291907,647.407776,1081.008057,150.547379
71,0,2.452248,-3.183525,-1.917498,-36.914711,607.667847,71.671326,-0.077701,0.099550,-2.804830,832.683350,1055.663574,179.677536,0.018420,-0.036335,0.657867,585.430054,847.478333,151.795013,-0.035411,-0.004337,-0.286900,650.239929,1082.712891,149.661026
72,0,2.412717,-3.183134,-1.945300,-36.116104,607.393616,71.606361,-0.080291,0.109049,-2.853399,835.137939,1054.513916,179.272858,-0.009463,-0.026140,0.658373,588.077820,848.967590,151.552811,-0.045012,-0.018029,-0.281138,653.283264,1084.357788,150.696747
73,0,2.349213,-3.200116,-1.985540,-35.288940,607.509216,71.806526,-0.073860,0.115055,-2.898220,836.920898,1053.679688,179.300430,0.009702,-0.031044,0.660372,590.540894,849.669617,151.450882,-0.040038,-0.032781,-0.274536,656.429321,1085.554443,151.365128
74,0,2.309610,-3.182371,-2.005424,-34.381413,607.136841,71.334991,-0.065640,0.113438,-2.942472,838.151123,1053.124023,179.569153,-0.009503,-0.026980,0.658218,593.095825,851.198730,150.658768,-0.031219,-0.025632,-0.272136,659.710754,1086.720703,151.453308
75,0,2.247147,-3.173172,-2.043816,-33.279236,606.956604,70.866798,-0.061159,0.111985,-2.989536,839.988220,1052.300171,179.333664,0.005961,-0.029070,0.653041,595.826782,852.302002,150.883926,-0.042280,0.004689,-0.275351,662.286133,1087.773926,151.797363
76,0,2.181580,-3.143335,-2.099490,-32.034210,606.839966,70.572350,-0.058858,0.112752,-3.033457,841.471436,1051.667969,179.449158,-0.002792,-0.026719,0.646550,598.524048,854.120178,151.431000,-0.037039,0.018548,-0.280549,664.973145,1089.030884,151.186035
77,0,2.107838,-3.149117,-2.129162,-30.443983,606.409302,70.354919,-0.054793,0.113764,-3.073921,842.929199,1051.118164,179.166718,-0.003591,-0.028239,0.639478,601.360901,855.913025,151.470505,-0.041999,0.006406,-0.284032,667.522827,1090.380249,151.461990
78,0,2.039761,-3.141310,-2.162942,-28.784851,606.032593,70.106331,-0.044730,0.110621,-3.109527,844.056641,1050.878784,179.164810,0.000950,-0.026720,0.637298,604.183411,857.111694,151.526718,-0.042828,-0.018816,-0.289043,669.794189,1092.028687,151.777328
79,0,1.956717,-3.141750,-2.190858,-27.549479,605.561340,69.247345,-0.037289,0.107941,-3.143634,845.277161,1050.689453,179.396744,0.005820,-0.034410,0.635745,606.936340,858.335754,151.390823,-0.028752,-0.034123,-0.295666,671.753723,1093.678589,151.135773
80,0,1.862599,-3.157387,-2.210728,-26.327736,605.154297,68.570183,-0.028247,0.096656,-3.189682,846.685486,1050.438965,179.596100,0.001763,-0.031795,0.636898,609.981567,860.487305,151.709732,-0.044060,-0.023562,-0.292242,674.672607,1095.098145,151.089203
81,0,1.805591,-3.155201,-2.223621,-24.904627,604.810364,68.114723,-0.025292,0.090654,-3.239897,848.125977,1050.213623,179.155411,0.000258,-0.028423,0.636186,613.135437,861.908447,151.542191,-0.054146,-0.004756,-0.294322,677.440735,1095.870239,150.828690
82,0,1.739533,-3.156865,-2.240211,-23.795254,604.584778,67.624710,-0.024183,0.085502,-3.290174,849.610168,1049.994995,178.121048,0.011166,-0.030371,0.636847,616.309326,863.548462,151.897095,-0.042401,0.006119,-0.291999,680.307800,1097.131226,150.473755
83,0,1.684628,-3.147407,-2.257497,-22.663475,604.496338,67.084518,-0.012171,0.076882,-3.329254,850.789185,1050.442383,178.436279,-0.005660,-0.026454,0.633796,619.549072,865.882812,151.683533,-0.048711,0.006253,-0.290653,682.727722,1098.962036,151.721710
84,0,1.628914,-3.139856,-2.274284,-21.583723,604.305664,66.509827,-0.000031,0.058261,-3.377669,851.990601,1050.986694,178.465714,0.003277,-0.024694,0.638398,622.715271,867.146240,151.690094,-0.037605,-0.012379,-0.291946,685.318481,1100.349854,152.204468
85,0,1.569943,-3.135693,-2.284116,-20.482067,604.162720,65.945915,0.006946,0.040674,-3.434066,853.666687,1051.395508,178.495895,-0.002162,-0.023139,0.645764,625.666382,868.675354,151.579895,-0.022564,-0.026591,-0.293250,688.276306,1102.242798,151.840759
86,0,1.503380,-3.125380,-2.297719,-19.417677,604.079956,65.204796,0.005315,0.034161,-3.484460,855.925964,1051.564697,177.879364,-0.000392,-0.026753,0.647065,628.526062,870.050781,151.670914,-0.037707,-0.017171,-0.295493,691.190186,1104.179932,151.706970
87,0,1.433428,-3.111739,-2.309906,-18.284847,604.004639,64.275246,0.000174,0.023279,-3.533419,857.812378,1051.875122,177.269592,-0.000238,-0.025585,0.650546,631.336914,871.418518,151.677612,-0.042742,-0.002583,-0.301098,693.542175,1105.906006,150.847565
88,0,1.366144,-3.101371,-2.316100,-17.089487,603.939880,63.396439,0.010841,0.020904,-3.576488,859.076965,1052.141357,177.071182,0.006958,-0.027447,0.651418,633.917297,872.632629,152.095734,-0.044511,0.001320,-0.309486,695.816650,1107.722900,150.556458
